longitude,latitude,AnnualTs
-16.43763954,28.3790273,13.57291508
-16.42930621,28.3790273,15.79820728
-16.42097288,28.3790273,20.61875153
-16.42930621,28.37069397,20.30797195
-16.46263954,28.36236064,11.35717773
-16.42930621,28.36236064,19.42141724
-16.42930621,28.3540273,19.7368145
-16.41263954,28.3540273,22.78414154
-16.48763954,28.33736064,13.29389191
-16.41263954,28.3290273,23.24343872
-16.39597288,28.31236064,24.99722862
-16.52097288,28.3040273,15.52944088
-16.37930621,28.3040273,25.96826553
-16.75430621,28.2790273,19.73078537
-16.74597288,28.27069397,18.96469116
-16.73763954,28.27069397,18.28827667
-16.72930621,28.27069397,18.61748505
-16.72097288,28.26236064,19.10726547
-16.61263954,28.26236064,18.90042877
-16.77097288,28.2540273,17.10882759
-16.71263954,28.2540273,16.73392105
-16.62097288,28.2540273,17.58158684
-16.61263954,28.2540273,14.55539417
-16.78763954,28.23736064,20.74230385
-16.76263954,28.23736064,18.09662628
-16.79597288,28.2290273,24.26632118
-16.78763954,28.2290273,22.68390465
-16.77097288,28.2290273,17.8657093
-16.75430621,28.2290273,19.65884972
-16.69597288,28.2290273,13.9400835
-16.62930621,28.2290273,15.14497948
-16.79597288,28.22069397,24.1511631
-16.67930621,28.22069397,15.46897411
-16.79597288,28.21236064,23.69256401
-16.63763954,28.21236064,14.69783592
-16.79597288,28.19569397,24.67240524
-16.80430621,28.18736064,28.83156967
-16.65430621,28.1790273,17.18995667
-16.64597288,28.1790273,15.97549343
-16.64597288,28.17069397,15.49849033
-16.62930621,28.14569397,19.60624886
-16.59597288,28.12902731,18.99176598
-16.58763954,28.12069397,19.57025337
-16.57930621,28.11236064,20.50477791
-16.57930621,28.09569397,22.19890404
-16.56263954,28.08736064,23.67484093
-16.54597288,28.03736064,24.2177887
121.5206932,24.37902732,9.409220695
121.5040266,24.34569399,8.411943436
121.3123599,24.32069399,8.256583214
121.3123599,24.30402732,7.89071846
121.4290266,24.29569399,6.737369061
121.5123599,24.27902732,6.091386318
121.4790266,24.20402732,7.360126495
121.3706932,24.19569399,7.602020741
121.4290266,24.15402732,7.688983917
-155.537639,19.95402734,16.36333275
-155.587639,19.91236067,16.8809166
-155.3293057,19.79569401,11.68099499
-155.4209723,19.76236067,12.8122921
-67.04597267,18.47069401,26.12408257
-67.00430601,18.15402735,20.25254822
-66.76263934,18.15402735,21.23348045
-67.16263934,17.98736068,26.80784416
-64.79597268,17.72069401,27.7502079
-15.42930621,15.40402736,32.13408279
-16.45430621,14.49569403,31.12744713
30.47902694,13.27902736,32.98576355
-83.72930594,9.937360711,21.71615791
-2.604306265,6.520694058,27.27837753
-77.54597263,-0.829305912,17.71043587
23.5623603,-19.91263917,25.33740425
118.7540266,-22.82930582,30.420084
-48.72930608,-22.97097249,20.11075211
118.7956932,-22.97097249,29.39150238
118.9540266,-23.09597249,30.08872414
119.1373599,-23.12097249,29.0977726
119.3123599,-23.12930582,28.82605934
119.6373599,-23.27097249,29.11382675
119.7290266,-23.32930582,29.58697319
119.7956932,-23.43763916,29.33990479
31.4956936,-25.02097248,26.14935684
-70.61263933,-25.94597248,17.30497742
-70.60430599,-25.94597248,18.15426064
-70.61263933,-25.95430581,17.73412895
-70.60430599,-25.95430581,17.33459663
-70.61263933,-26.01263914,16.5272789
-70.60430599,-26.01263914,16.37293625
-71.08763932,-30.04597246,15.62641144
-71.09597266,-30.0543058,17.92402077
-71.08763932,-30.0543058,16.52702713
18.31236032,-32.17930579,20.75269318
18.52902698,-32.27930579,21.88260078
19.22069365,-32.27930579,24.00076103
19.13736031,-32.32930579,16.73063087
18.98736032,-32.33763912,21.58369446
20.57902698,-32.33763912,16.47850609
19.00402698,-32.34597245,22.85866928
19.13736031,-32.34597245,15.76696873
19.17069365,-32.34597245,16.02849388
150.6456931,-32.34597245,18.68603325
19.15402698,-32.35430579,16.09125519
19.16236031,-32.35430579,12.38145924
19.17069365,-32.35430579,12.99281502
19.14569365,-32.36263912,16.3476181
150.4373598,-32.38763912,21.14539337
150.3790265,-32.41263912,18.51443291
19.16236031,-32.42097245,17.78544617
19.22069365,-32.43763912,15.44071674
150.2706931,-32.44597245,17.71397781
19.23736031,-32.45430579,17.49874878
-69.09597267,-32.48763912,11.51928043
-69.07097267,-32.48763912,11.8408308
-69.054306,-32.50430579,10.52009964
-69.04597267,-32.51263912,9.041965485
-69.029306,-32.52930579,15.02663231
-69.02097267,-32.52930579,11.46990395
-69.02097267,-32.53763912,11.58844185
151.0206931,-32.54597245,19.07579613
151.3040265,-32.65430579,18.64477348
150.8040265,-32.72097245,17.74462509
151.0456931,-32.72097245,19.30522728
150.5623598,-32.75430578,13.15759087
151.4206931,-32.82930578,16.47521782
150.8123598,-32.87930578,18.17504501
150.6456931,-32.89597245,16.5627327
-71.07930599,-32.92930578,18.23028374
-71.07930599,-32.93763912,21.94957733
-71.07097266,-32.95430578,14.18258476
-71.06263932,-32.95430578,14.35428047
-71.07930599,-32.99597245,16.4870739
151.0790265,-32.99597245,15.59645939
151.3956931,-33.00430578,15.86850071
149.8790265,-33.01263912,16.09189415
151.3540265,-33.04597245,14.57963371
-69.46263933,-33.60430578,13.83584118
-69.43763933,-33.60430578,14.08941936
-69.529306,-33.61263911,3.974244595
-69.49597266,-33.61263911,11.49723911
-69.48763933,-33.61263911,11.37566566
150.1123598,-33.61263911,12.34548759
-69.51263933,-33.62097245,8.771992683
18.89569365,-33.96263911,14.16519833
18.89569365,-33.97097245,14.96101665
-71.90430599,-36.69597244,14.17550659
-71.81263932,-36.75430577,14.57193756
-71.79597266,-36.77930577,13.53270149
-71.77097266,-36.7876391,14.30097485
-71.74597266,-36.80430577,12.49380207
-71.72930599,-36.8126391,11.67699051
-71.62930599,-36.8626391,13.92233372
-71.58763932,-36.87097243,12.20984173
-71.56263932,-36.8876391,12.24477482
-71.53763932,-36.90430577,14.38227558
-71.41263932,-36.90430577,10.49558067
-71.52097266,-36.9126391,12.10126686
-71.51263932,-36.9126391,10.79820538
-71.47930599,-36.9126391,8.698785782
-71.42097266,-36.9126391,8.475535393
-71.41263932,-36.9126391,10.73344326
-71.45430599,-36.92097243,8.687110901
-71.43763932,-36.92097243,13.87135696
-71.42930599,-36.92097243,9.90746212
-71.74597266,-37.32930577,17.13654709
-71.69597266,-37.32930577,14.61074448
-71.62930599,-37.32930577,17.37966537
-71.59597266,-37.3376391,14.86402893
-71.57097266,-37.3376391,15.72391415
-71.81263932,-37.34597243,15.3035841
-71.52930599,-37.3626391,16.15129662
-71.50430599,-37.37097243,14.70126247
-71.35430599,-37.37097243,11.87021255
-71.90430599,-37.3876391,15.35907173
-71.47097266,-37.3876391,15.86617756
-71.39597266,-37.3876391,13.05515862
-71.38763932,-37.3876391,12.57916451
-71.37930599,-37.3876391,12.29010487
-71.45430599,-37.39597243,13.12876415
-71.43763932,-37.39597243,13.18783665
-71.42930599,-37.39597243,14.23087215
-71.42097266,-37.39597243,15.00647449
-71.40430599,-37.39597243,12.91821671
-73.01263932,-37.80430576,6.22165823
-73.01263932,-37.8126391,7.339211464
-73.00430598,-37.82097243,6.557692051
-72.99597265,-37.82097243,6.270240307
-73.17930598,-38.0126391,9.752737999
-71.54597266,-38.42097243,7.659503937
-71.47097266,-38.42930576,9.394395828
-71.51263932,-38.4376391,8.445969582
-71.50430599,-38.4376391,8.52509594
-71.49597266,-38.4376391,8.711163521
-71.48763932,-38.4376391,9.20475769
-71.51263932,-38.45430576,7.935270309
-71.77930599,-38.4626391,11.36489964
-71.74597266,-38.4626391,11.23366547
-71.71263932,-38.4626391,9.186266899
-71.63763932,-38.4626391,9.483656883
-71.52097266,-38.4626391,8.036720276
-71.67930599,-38.47097243,9.840184212
-71.67097266,-38.47097243,10.53254318
-71.58763932,-38.47097243,12.41098499
-71.52097266,-38.47097243,8.596297264
-71.54597266,-38.47930576,11.46665096
-71.54597266,-41.09597242,7.144673824
-71.53763932,-41.09597242,7.95388937
-71.52930599,-41.09597242,8.303924561
-71.55430599,-41.10430575,4.366374493
-71.46263932,-41.17097242,5.44733429
-71.45430599,-41.17097242,4.6515975
-71.44597266,-41.17097242,8.042694092
-71.42097266,-41.17097242,7.846484661
-71.46263932,-41.17930575,6.292626858
-71.45430599,-41.17930575,5.237255573
-71.44597266,-41.17930575,6.46765852
-71.42930599,-41.17930575,6.949034691
-71.70430599,-45.47930573,7.426665783
-71.70430599,-45.48763907,8.480115891
-71.69597266,-45.48763907,9.197839737
37.81236024,-46.87930573,4.665371895
37.82069357,-46.87930573,5.286400795
37.86236024,-46.87930573,6.694573402
37.79569357,-46.88763906,4.043568134
37.77069357,-46.89597239,2.281764984
37.77902691,-46.89597239,2.26938653
37.78736024,-46.89597239,3.639793634
11.82902701,78.92069377,-9.589631081
11.83736034,78.92069377,-1.330831885
16.40402699,78.74569377,-2.434815168
16.46236033,78.71236044,-2.218366623
16.38736033,78.7040271,-4.870434761
15.68736033,78.21236044,-2.727856636
15.70402699,78.21236044,-2.474378347
15.74569366,78.18736044,-0.916614532
15.76236033,78.18736044,-2.0329175
15.92069366,78.18736044,-1.928045273
15.76236033,78.1790271,-2.382160664
15.77069366,78.1790271,-1.434336782
16.02069366,78.17069377,-2.47836566
16.05402699,78.17069377,-2.328910351
16.07069366,78.17069377,-2.913738489
126.4790266,72.37069379,-7.70507431
147.4956931,70.82902713,5.338301659
-148.562639,70.2706938,-4.805682659
26.17069362,70.01236047,2.187002897
26.22902695,70.01236047,0.772718489
26.23736029,70.01236047,1.547211051
26.27902695,70.01236047,1.261142492
26.28736029,70.01236047,2.029113531
26.31236029,70.01236047,2.283820391
26.40402695,70.01236047,1.520543575
26.25402695,70.00402714,0.680288196
26.27902695,70.00402714,1.108739376
26.29569362,70.00402714,1.092800498
26.30402695,70.00402714,1.567709446
26.31236029,70.00402714,1.25044477
26.33736029,70.00402714,2.432016611
26.13736029,69.9956938,-0.198513985
26.23736029,69.9956938,1.022820592
26.29569362,69.9956938,-0.263787895
26.12069362,69.98736047,2.528591394
26.16236029,69.98736047,0.54850018
26.18736029,69.98736047,1.936165214
26.19569362,69.98736047,2.863367796
26.24569362,69.98736047,2.519258022
26.25402695,69.98736047,2.154533625
26.10402695,69.97902714,3.353665113
26.15402695,69.97902714,2.498681545
26.24569362,69.97902714,2.235223532
26.29569362,69.97902714,2.819631577
26.32902695,69.97902714,2.471679926
26.36236029,69.97902714,2.817516804
26.37069362,69.97902714,2.071911573
26.20402695,69.9706938,0.506363332
26.40402695,69.9706938,3.267424345
26.42069362,69.9706938,3.926823616
26.31236029,69.96236047,2.972454071
26.13736029,69.95402714,0.810942113
26.30402695,69.95402714,1.199463964
26.32069362,69.95402714,3.719746351
26.33736029,69.95402714,2.967536926
26.34569362,69.95402714,3.182086706
26.35402695,69.95402714,3.743287563
26.36236029,69.95402714,3.183736801
26.37902695,69.95402714,3.847097635
26.38736029,69.95402714,3.549878836
26.42069362,69.95402714,3.568014622
26.19569362,69.9456938,2.983189344
26.20402695,69.9456938,3.212500572
26.22069362,69.9456938,3.035839558
26.23736029,69.9456938,3.451276302
26.34569362,69.9456938,2.219228983
26.37069362,69.9456938,3.355490923
26.37902695,69.9456938,3.968390465
26.38736029,69.9456938,3.590463877
26.39569362,69.9456938,3.940546989
26.40402695,69.9456938,3.590770006
26.42069362,69.9456938,4.02463913
26.09569362,69.93736047,3.560172796
26.10402695,69.93736047,3.099987507
26.11236029,69.93736047,3.153883457
26.22069362,69.93736047,2.932517767
26.32902695,69.93736047,3.087838411
26.33736029,69.93736047,3.281939983
26.36236029,69.93736047,3.891627789
26.38736029,69.93736047,2.868626595
26.39569362,69.93736047,3.419128656
26.40402695,69.93736047,3.974204302
26.42069362,69.93736047,3.456922293
26.08736029,69.92902714,2.962195158
26.18736029,69.92902714,2.876502991
26.33736029,69.92902714,2.123844624
26.37069362,69.92902714,3.872447968
26.38736029,69.92902714,3.752629757
26.39569362,69.92902714,3.300558329
26.40402695,69.92902714,3.657244205
-138.9126391,69.57902714,-3.439672709
20.81236031,69.07902714,0.321577042
20.82069364,69.07902714,-0.084843934
20.73736031,69.07069381,1.717162609
20.74569364,69.07069381,2.006223679
20.75402697,69.07069381,2.268951178
20.79569364,69.07069381,0.95045501
20.80402697,69.07069381,2.3300035
20.81236031,69.07069381,1.496996522
20.82069364,69.07069381,1.430588722
20.82902697,69.07069381,1.19978416
20.73736031,69.06236047,0.734450161
20.74569364,69.06236047,0.866687894
20.75402697,69.06236047,2.20103097
20.79569364,69.06236047,1.15230608
20.80402697,69.06236047,2.049431324
20.81236031,69.06236047,1.515755892
20.82069364,69.06236047,1.745528936
20.82902697,69.06236047,1.460686445
20.83736031,69.06236047,1.288750291
20.74569364,69.05402714,-0.886195719
20.78736031,69.05402714,2.862543106
20.79569364,69.05402714,3.083671331
20.80402697,69.05402714,1.668439031
20.81236031,69.05402714,0.933172464
20.82069364,69.05402714,-0.051106855
20.82902697,69.05402714,0.955104172
20.83736031,69.05402714,1.629487038
-148.837639,69.04569381,-2.069955111
-148.8293057,69.04569381,-2.002315998
20.80402697,69.04569381,2.774756193
20.81236031,69.04569381,3.061816931
20.82069364,69.04569381,-0.240851805
20.82902697,69.04569381,-0.207886487
20.83736031,69.04569381,-0.296267748
20.82902697,69.03736047,3.089874744
20.83736031,69.03736047,3.336570978
21.33736031,68.79569381,1.452040792
21.34569364,68.79569381,1.941449046
21.33736031,68.78736048,1.176413178
21.29569364,68.77902714,1.934896231
21.30402697,68.77902714,2.070917606
21.32069364,68.77902714,1.759473324
21.33736031,68.77902714,1.069688082
21.34569364,68.77902714,1.497068882
21.35402697,68.77902714,0.666244447
21.36236031,68.77902714,1.606015801
21.37069364,68.77902714,1.698238373
21.37902697,68.77902714,2.171869516
21.33736031,68.77069381,2.281929016
161.3373597,68.61236048,-2.933777571
18.53736032,68.51236048,2.691991329
18.57069365,68.51236048,2.387268305
18.88736032,68.45402714,2.87063098
18.59569365,68.42902714,2.630413294
18.19569365,68.42069381,3.046738386
18.23736032,68.42069381,2.822579384
18.49569365,68.36236048,1.093293905
18.52069365,68.35402714,-1.747362733
18.32902698,68.34569381,-2.57962656
18.33736032,68.34569381,-1.917610765
18.50402698,68.34569381,-0.081340805
18.92069365,68.31236048,0.427366674
21.37069364,68.30402714,-0.007410382
21.43736031,68.30402714,2.420729637
21.34569364,68.29569381,1.019693136
21.42069364,68.29569381,0.2626248
21.43736031,68.29569381,2.147106886
-149.6793057,68.02902715,-0.661338925
24.21236029,67.99569381,3.987581491
-149.7459723,67.94569381,-1.064340115
-162.2793056,67.93736048,0.62046957
65.6040268,67.00402715,-5.704763889
65.5790268,66.99569382,-5.1972332
65.58736013,66.99569382,-4.820114136
-50.73763941,66.95402715,0.227423817
-50.72097274,66.95402715,-1.671486259
-50.71263941,66.95402715,-2.538741112
65.68736013,66.94569382,-3.712998867
65.77069346,66.91236048,-3.909730196
-151.7459723,66.17902715,-0.035115167
-17.09597287,65.90402715,2.91592288
-17.08763954,65.90402715,2.799594164
-17.09597287,65.89569382,2.99663353
-17.08763954,65.89569382,2.579107761
19.03736031,65.81236049,3.782479048
19.04569365,65.81236049,3.044991732
18.73736032,65.78736049,3.509070873
19.10402698,65.77069382,3.403609037
18.61236032,65.60402716,4.049214363
18.33736032,65.57902716,3.980268955
18.40402698,65.57069382,3.593236685
-164.712639,65.40402716,-2.089463711
19.43736031,65.37902716,4.132706642
-146.5959724,65.37069382,1.12035358
-19.6793062,65.13736049,1.877239704
-19.67097286,65.13736049,1.757957578
-19.66263953,65.13736049,1.764097571
-19.67097286,65.12902716,1.863349795
-19.66263953,65.12902716,1.997205973
-148.2793057,64.77069383,2.427932024
-148.3043057,64.70402716,3.578512669
148.3040265,64.70402716,2.365613937
-156.712639,64.69569383,0.586150169
-148.912639,64.68736049,2.807535172
100.21236,64.28736049,2.038384676
19.55402698,64.17902716,5.237709999
19.45402698,64.11236049,4.067542076
-160.7459723,63.9123605,0.651957691
20.31236031,63.82069383,5.771698475
-147.6459724,63.30402716,2.236469507
29.78736027,63.02069383,4.843104839
30.3206936,62.87069383,5.144961357
30.3456936,62.87069383,5.207383156
30.93736027,62.7873605,5.413103104
30.9456936,62.7873605,5.7796731
29.77069361,62.70402717,6.047383308
29.73736027,62.69569383,4.997217178
29.67902694,62.67902717,5.019720554
29.57902694,62.67069383,6.362827778
29.58736027,62.67069383,5.851251125
29.07902694,62.64569383,5.246737003
-150.7793057,62.62902717,3.127004147
30.33736027,62.6123605,5.291780949
30.2706936,62.60402717,5.049705982
29.42902694,62.55402717,4.869926453
29.18736027,62.50402717,5.358411789
30.21236027,62.45402717,4.482908726
30.31236027,62.44569383,5.418705463
30.17902694,62.4373605,5.375989914
30.11236027,62.42069383,4.628800392
30.2206936,62.4123605,6.13670826
30.2206936,62.37069383,4.659487247
30.21236027,62.3623605,5.048020363
9.437360353,62.34569383,-2.408331633
9.445693687,62.34569383,-2.861834288
30.3206936,62.32902717,5.039290428
30.3706936,62.32902717,4.809831142
9.45402702,62.30402717,0.023284663
9.462360353,62.30402717,0.067928545
9.487360353,62.29569384,-1.673102498
9.662360352,62.2623605,1.528539658
29.77069361,62.14569384,5.718861103
-165.1209723,61.36236051,2.652364969
-45.37097276,61.18736051,2.751005173
-45.38763943,61.17069384,2.163235903
-45.38763943,61.15402717,2.286780834
-45.37930609,61.15402717,2.951909781
6.629027031,61.08736051,3.981486559
9.079027021,61.03736051,5.903925896
-138.4043057,61.02902717,2.325864315
8.120693692,61.02069384,3.241907597
6.412360365,60.93736051,3.340542793
14.379027,60.88736051,5.727442265
7.170693696,60.87902717,5.057545662
7.179027029,60.87902717,4.943067551
7.179027029,60.82902717,3.607985735
7.279027029,60.82069384,2.492106915
8.704027023,60.82069384,4.854296207
89.3540267,60.80402717,4.949102402
5.962360367,60.68736051,4.906332016
6.337360366,60.66236051,5.253506184
6.512360365,60.54569384,3.704035521
17.83736032,60.12902718,5.550298214
17.92069365,60.12902718,6.364277363
17.47902699,60.08736051,6.147246838
-156.987639,59.82069385,2.22588563
-151.3793057,59.68736051,13.09492207
-64.23763935,59.41236051,-2.666152954
-64.09597269,59.20402718,-1.490122795
-154.2793057,59.08736051,4.180887222
-63.74597269,59.00402718,0.422227502
-63.60430602,58.94569385,1.323148966
-63.66263935,58.92069385,0.615321517
-63.35430602,58.87902718,0.638522923
-156.5709723,58.67069385,3.25364852
-63.35430602,58.63736052,-0.826776803
-63.34597269,58.63736052,0.737311959
-62.79597269,58.45402718,-0.508484244
14.329027,58.02902719,7.856646538
-3.862639594,57.09569386,5.048744678
-3.845972927,57.08736052,4.118764877
-3.82930626,57.07902719,4.071439743
-3.812639594,57.07902719,3.522949934
-5.020972922,56.65402719,3.433408022
-5.037639589,56.64569386,2.711365938
-5.029306256,56.64569386,3.857373953
-3.795972927,56.60402719,6.117479324
-4.204306259,56.57069386,4.531619072
-4.229306259,56.54569386,4.313797474
-4.220972925,56.54569386,3.709839582
-4.295972925,56.52902719,4.811215878
-4.320972925,56.50402719,5.270724773
9.587360353,56.48736053,5.879249573
32.92069359,56.46236053,6.027501583
32.90402693,56.44569386,6.607975006
92.95402669,56.37069386,3.827772617
14.76236033,56.35402719,8.28298378
13.554027,56.26236053,7.271208763
-3.204306263,55.96236053,8.880164146
-2.862639598,55.90402719,9.064637184
-3.204306263,55.86236053,7.63315773
-3.245972929,55.79569386,7.81504488
12.08736034,55.68736053,9.375225067
12.19569368,55.68736053,9.442214012
12.10402701,55.67902719,9.60408783
13.08736034,55.66236053,6.98765564
12.09569368,55.5290272,12.24266911
11.64569368,55.48736053,7.845126152
59.90402682,55.37069386,1.826361656
59.14569349,54.82069387,-0.55810684
89.9540267,54.77069387,2.393802881
90.0040267,54.7290272,6.715912819
18.07902699,54.72069387,8.51429081
58.89569349,54.5540272,0.302783519
58.83736016,54.52069387,-0.299598634
13.53736034,54.3290272,9.277022362
18.42902698,54.2540272,8.531251907
18.13736032,54.23736053,7.718232155
12.32069368,54.12069387,8.969809532
13.479027,54.0790272,9.248186111
13.51236034,54.0540272,8.884422302
13.51236034,54.04569387,8.944156647
13.68736034,53.86236054,9.947888374
20.46236031,53.61236054,8.27068615
6.354027032,53.39569387,11.55985641
13.12902701,53.38736054,8.999274254
14.729027,53.32069387,8.944417
18.90402698,53.29569387,8.971797943
13.829027,53.11236054,9.31251049
16.31236033,52.76236054,7.744927406
14.56236033,52.71236054,9.359649658
16.29569366,52.43736054,10.7770834
5.687360368,52.25402721,9.732105255
5.070693704,52.23736054,11.25528908
5.745693701,52.17069388,10.56092262
-8.754306241,51.98736054,9.258889198
4.929027038,51.97069388,9.511406898
4.904027038,51.95402721,8.4197855
14.03736033,51.89569388,14.16042709
4.637360372,51.65402721,15.74014282
-1.262639604,51.45402721,10.52961826
10.37069368,51.32902721,7.913672924
4.520693706,51.30402721,10.74811745
10.65402702,51.27902721,9.211112976
-2.829306264,51.20402721,11.08147526
4.412360373,51.16236055,11.64740849
-0.854306272,51.15402721,9.799149513
10.91236035,51.09569388,10.09564877
10.45402702,51.07902721,7.702510834
13.48736034,50.96236055,8.885931015
13.56236034,50.96236055,8.339091301
13.51236034,50.95402721,9.76255703
14.429027,50.92902721,7.769654274
14.43736033,50.92902721,7.053363323
14.44569367,50.92902721,7.600656986
14.39569367,50.92069388,6.91908884
14.404027,50.92069388,7.115637779
14.41236033,50.92069388,7.102283955
14.404027,50.91236055,7.493793964
14.41236033,50.91236055,8.783165932
14.404027,50.90402721,8.122768402
14.41236033,50.90402721,7.882246494
14.42069367,50.90402721,7.605275631
13.52069367,50.89569388,9.144678116
14.39569367,50.89569388,7.657378197
14.39569367,50.88736055,8.051122665
14.404027,50.88736055,6.580065727
14.41236033,50.88736055,7.460978985
14.329027,50.87902721,8.002985954
14.34569367,50.87902721,8.064843178
14.37069367,50.87902721,7.660534859
14.379027,50.87902721,7.729973316
14.41236033,50.87902721,9.303548813
6.445693699,50.87069388,10.40465355
14.379027,50.87069388,7.109383106
14.41236033,50.87069388,7.453120708
14.42069367,50.87069388,8.418775558
14.429027,50.87069388,7.756201744
6.445693699,50.86236055,11.63337898
14.31236033,50.86236055,7.806187153
14.42069367,50.86236055,7.81189537
14.43736033,50.86236055,9.217321396
14.68736033,50.83736055,6.857036114
13.72069367,50.78736055,6.040315628
15.53736033,50.73736055,6.622473717
13.84569367,50.69569388,7.893692493
6.304027032,50.62069388,9.06017971
13.99569367,50.62069388,8.702776909
14.004027,50.62069388,8.547087669
14.09569367,50.62069388,8.716466904
14.104027,50.62069388,7.538874626
14.19569367,50.61236055,7.696492195
13.979027,50.59569388,9.061875343
14.029027,50.59569388,9.005954742
14.08736033,50.59569388,8.060495377
14.104027,50.59569388,8.131104469
14.14569367,50.59569388,7.549156666
14.17069367,50.59569388,8.522557259
14.18736033,50.59569388,8.564949989
14.19569367,50.59569388,8.327215195
14.08736033,50.58736055,9.11452961
13.929027,50.57902722,8.958765984
13.96236034,50.57902722,8.291098595
14.004027,50.57902722,8.533290863
13.89569367,50.57069388,9.167550087
14.01236033,50.57069388,7.938088417
6.0706937,50.56236055,8.497047424
4.745693705,50.55402722,10.8742094
13.904027,50.55402722,7.992986679
14.04569367,50.55402722,8.951640129
14.054027,50.55402722,9.064620972
13.94569367,50.54569388,8.593482018
14.79569367,50.54569388,8.868738174
14.02069367,50.53736055,8.86567688
13.91236034,50.52902722,8.140144348
13.929027,50.52902722,8.072085381
13.954027,50.52902722,7.925794125
13.86236034,50.52069388,7.134960651
13.86236034,50.51236055,7.582490921
13.88736034,50.51236055,7.71747303
13.92069367,50.51236055,8.020121574
13.904027,50.50402722,8.001829147
13.92069367,50.49569388,9.19600296
13.929027,50.49569388,9.219441414
13.98736034,50.49569388,8.757872581
13.87069367,50.48736055,8.285235405
13.92069367,50.47902722,8.917900085
15.254027,50.47902722,8.902946472
13.78736034,50.47069388,9.631352425
11.45402701,50.45402722,6.213096619
13.00402701,50.38736055,6.770970345
12.55402701,50.37902722,6.90015173
15.454027,50.32902722,10.1596756
15.46236033,50.32902722,10.03720856
15.58736033,50.32902722,9.289460182
15.44569366,50.32069388,9.99434185
15.454027,50.32069388,10.1567173
15.46236033,50.32069388,9.967350006
5.9956937,50.30402722,8.027703285
14.804027,50.26236055,10.58075619
15.69569366,50.26236055,9.436084747
13.68736034,50.11236055,9.70162487
16.59569366,50.10402722,7.535953522
17.25402699,50.07902722,4.594248295
17.25402699,50.06236055,4.924144745
15.254027,50.04569388,10.80651665
14.554027,49.99569388,9.30759716
14.56236033,49.99569388,10.20505047
14.54569367,49.98736055,9.085993767
14.554027,49.98736055,9.34294796
14.56236033,49.98736055,9.315063477
14.57069367,49.98736055,NA
14.54569367,49.97902722,9.405139923
14.13736033,49.97069388,10.17560196
14.14569367,49.97069388,9.490561485
14.13736033,49.96236055,10.23168564
14.14569367,49.96236055,9.799073219
14.17069367,49.96236055,9.100646973
